in s,C1 in V,C2 in V
-1.59155552E-01,2.18164E+00,3.61328E-01
-1.59154624E-01,2.20117E+00,3.80859E-01
-1.59153696E-01,2.16211E+00,2.63672E-01
-1.59152768E-01,2.16211E+00,4.58984E-01
-1.59151840E-01,2.24023E+00,4.39453E-01
-1.59150912E-01,2.25977E+00,3.80859E-01
-1.59149984E-01,2.27930E+00,4.39453E-01
-1.59149056E-01,2.22070E+00,4.98047E-01
-1.59148128E-01,2.27930E+00,3.80859E-01
-1.59147200E-01,2.24023E+00,4.98047E-01
-1.59146272E-01,2.25977E+00,4.78516E-01
-1.59145344E-01,2.27930E+00,4.78516E-01
-1.59144416E-01,2.27930E+00,4.78516E-01
-1.59143488E-01,2.20117E+00,4.39453E-01
-1.59142560E-01,2.29883E+00,4.58984E-01
-1.59141632E-01,2.24023E+00,3.80859E-01
-1.59140704E-01,2.24023E+00,3.80859E-01
-1.59139776E-01,2.27930E+00,4.00391E-01
-1.59138848E-01,2.27930E+00,4.19922E-01
-1.59137920E-01,2.25977E+00,4.39453E-01
-1.59136992E-01,2.31836E+00,4.00391E-01
-1.59136064E-01,2.27930E+00,3.80859E-01
-1.59135136E-01,2.27930E+00,4.00391E-01
-1.59134208E-01,2.27930E+00,4.39453E-01
-1.59133280E-01,2.29883E+00,5.37109E-01
-1.59132352E-01,2.27930E+00,4.39453E-01
-1.59131424E-01,2.24023E+00,4.58984E-01
-1.59130496E-01,2.33789E+00,4.98047E-01
-1.59129568E-01,2.27930E+00,4.78516E-01
-1.59128640E-01,2.35742E+00,4.98047E-01
-1.59127712E-01,2.31836E+00,5.17578E-01
-1.59126784E-01,2.31836E+00,3.41797E-01
-1.59125856E-01,2.33789E+00,4.58984E-01
-1.59124928E-01,2.33789E+00,4.78516E-01
-1.59124000E-01,2.39648E+00,4.78516E-01
-1.59123072E-01,2.33789E+00,4.19922E-01
-1.59122144E-01,2.27930E+00,5.17578E-01
-1.59121216E-01,2.39648E+00,5.95703E-01
-1.59120288E-01,2.39648E+00,4.58984E-01
-1.59119360E-01,2.27930E+00,4.98047E-01
-1.59118432E-01,2.31836E+00,5.37109E-01
-1.59117504E-01,2.29883E+00,5.17578E-01
-1.59116576E-01,2.33789E+00,5.17578E-01
