in s,C1 in V,C2 in V
7.854938E-02,-3.2744598E-01,-1.1448593E+00
7.855266E-02,-3.2736969E-01,-1.1762161E+00
7.855593E-02,-3.2736969E-01,-1.2067337E+00
7.855921E-02,-3.2721710E-01,-1.2358780E+00
7.856249E-02,-3.2706451E-01,-1.2657089E+00
7.856576E-02,-3.2752228E-01,-1.2940903E+00
7.856904E-02,-3.2744598E-01,-1.3224716E+00
7.857232E-02,-3.2668304E-01,-1.3491745E+00
7.857559E-02,-3.2767487E-01,-1.3759537E+00
7.857887E-02,-3.2744598E-01,-1.4007492E+00
7.858215E-02,-3.2790375E-01,-1.4255447E+00
7.858542E-02,-3.2889557E-01,-1.4502640E+00
7.858870E-02,-3.2805634E-01,-1.4726944E+00
7.859198E-02,-3.2767487E-01,-1.4945908E+00
7.859525E-02,-3.2721710E-01,-1.5160294E+00
7.859853E-02,-3.2904816E-01,-1.5371628E+00
7.860181E-02,-3.2889557E-01,-1.5560837E+00
7.860508E-02,-3.2927704E-01,-1.5747757E+00
7.860836E-02,-3.2920074E-01,-1.5914078E+00
7.861164E-02,-3.2912445E-01,-1.6088028E+00
7.861492E-02,-3.2920074E-01,-1.6255875E+00
7.861819E-02,-3.2958221E-01,-1.6411514E+00
7.862147E-02,-3.3003998E-01,-1.6557999E+00
7.862475E-02,-3.3065033E-01,-1.6686935E+00
7.862802E-02,-3.3202362E-01,-1.6815872E+00
7.863130E-02,-3.3164215E-01,-1.6930313E+00
7.863458E-02,-3.3110809E-01,-1.7047043E+00
7.863785E-02,-3.3187103E-01,-1.7132492E+00
7.864113E-02,-3.3171844E-01,-1.7219467E+00
7.864441E-02,-3.3179474E-01,-1.7301102E+00
7.864768E-02,-3.3309174E-01,-1.7370529E+00
7.865096E-02,-3.3309174E-01,-1.7431564E+00
7.865424E-02,-3.3293915E-01,-1.7485733E+00
7.865751E-02,-3.3339691E-01,-1.7537613E+00
7.866079E-02,-3.3438873E-01,-1.7578049E+00
7.866407E-02,-3.3438873E-01,-1.7596359E+00
7.866734E-02,-3.3431244E-01,-1.7608566E+00
7.867062E-02,-3.3431244E-01,-1.7618484E+00
7.867390E-02,-3.3530426E-01,-1.7616196E+00
7.867717E-02,-3.3538055E-01,-1.7605515E+00
7.868045E-02,-3.3606720E-01,-1.7585678E+00
7.868373E-02,-3.3576202E-01,-1.7547531E+00
7.868700E-02,-3.3591461E-01,-1.7494888E+00
7.869028E-02,-3.3621979E-01,-1.7459030E+00
7.869356E-02,-3.3614349E-01,-1.7396469E+00
7.869684E-02,-3.3568573E-01,-1.7329330E+00
7.870011E-02,-3.3652496E-01,-1.7243881E+00
7.870339E-02,-3.3705902E-01,-1.7157669E+00
7.870667E-02,-3.3736420E-01,-1.7069168E+00
7.870994E-02,-3.3690643E-01,-1.6966934E+00
7.871322E-02,-3.3774567E-01,-1.6852493E+00
7.871650E-02,-3.3736420E-01,-1.6729660E+00
7.871977E-02,-3.3766937E-01,-1.6590805E+00
7.872305E-02,-3.3850861E-01,-1.6447372E+00
7.872633E-02,-3.3873749E-01,-1.6303177E+00
7.872960E-02,-3.3858490E-01,-1.6133041E+00
