in s,C1 in V,C2 in V
-3.071600E-04,-5.1158362E+00,-5.6332184E-01
-3.038832E-04,-5.1167517E+00,-5.7491852E-01
-3.006064E-04,-5.1170569E+00,-5.8727814E-01
-2.973296E-04,-5.1213293E+00,-5.9841705E-01
-2.940528E-04,-5.1213293E+00,-6.1047150E-01
-2.907760E-04,-5.1292639E+00,-6.2122894E-01
-2.874992E-04,-5.1259070E+00,-6.3328339E-01
-2.842224E-04,-5.1320105E+00,-6.4335419E-01
-2.809456E-04,-5.1283484E+00,-6.5388275E-01
-2.776688E-04,-5.1332312E+00,-6.6380096E-01
-2.743920E-04,-5.1314001E+00,-6.7417694E-01
-2.711152E-04,-5.1228552E+00,-6.8279816E-01
-2.678384E-04,-5.1228552E+00,-6.9218231E-01
-2.645616E-04,-5.1152258E+00,-6.9996429E-01
-2.612848E-04,-5.1124792E+00,-7.0942474E-01
-2.580080E-04,-5.1097327E+00,-7.1690155E-01
-2.547312E-04,-5.1072913E+00,-7.2643829E-01
-2.514544E-04,-5.1054602E+00,-7.3292328E-01
-2.481776E-04,-5.1057654E+00,-7.4108673E-01
-2.449008E-04,-5.1002722E+00,-7.4810577E-01
-2.416240E-04,-5.0975256E+00,-7.5497223E-01
-2.383472E-04,-5.0990515E+00,-7.6061798E-01
-2.350704E-04,-5.0987463E+00,-7.6748444E-01
-2.317936E-04,-5.0996619E+00,-7.7236725E-01
-2.285168E-04,-5.0990515E+00,-7.7824188E-01
-2.252400E-04,-5.1017981E+00,-7.8251434E-01
-2.219632E-04,-5.1005774E+00,-7.8785492E-01
-2.186864E-04,-5.1079016E+00,-7.9197479E-01
-2.154096E-04,-5.1094275E+00,-7.9678131E-01
-2.121328E-04,-5.1179724E+00,-7.9960419E-01
-2.088560E-04,-5.1234656E+00,-8.0364777E-01
-2.055792E-04,-5.1320105E+00,-8.0578400E-01
-2.023024E-04,-5.1365881E+00,-8.0921722E-01
-1.990256E-04,-5.1375037E+00,-8.1104828E-01
-1.957488E-04,-5.1344519E+00,-8.1379486E-01
-1.924720E-04,-5.1350623E+00,-8.1440521E-01
-1.891952E-04,-5.1314001E+00,-8.1577850E-01
-1.859184E-04,-5.1341467E+00,-8.1570221E-01
-1.826416E-04,-5.1280432E+00,-8.1738068E-01
-1.793648E-04,-5.1246863E+00,-8.1615997E-01
-1.760880E-04,-5.1213293E+00,-8.1707550E-01
-1.728112E-04,-5.1219397E+00,-8.1539703E-01
-1.695344E-04,-5.1188879E+00,-8.1509186E-01
-1.662576E-04,-5.1185828E+00,-8.1326080E-01
-1.629808E-04,-5.1164465E+00,-8.1165863E-01
-1.597040E-04,-5.1112585E+00,-8.0830170E-01
-1.564272E-04,-5.1149207E+00,-8.0639435E-01
-1.531504E-04,-5.1161414E+00,-8.0311371E-01
-1.498736E-04,-5.1179724E+00,-8.0105377E-01
-1.465968E-04,-5.1167517E+00,-7.9578949E-01
-1.433200E-04,-5.1167517E+00,-7.9281403E-01
-1.400432E-04,-5.1155310E+00,-7.8800751E-01
-1.367664E-04,-5.1161414E+00,-7.8388763E-01
-1.334896E-04,-5.1222449E+00,-7.7839447E-01
-1.302128E-04,-5.1188879E+00,-7.7366425E-01
-1.269360E-04,-5.1240759E+00,-7.6778961E-01
-1.236592E-04,-5.1243811E+00,-7.6229645E-01
-1.203824E-04,-5.1191931E+00,-7.5527740E-01
-1.171056E-04,-5.1207190E+00,-7.4909760E-01
-1.138288E-04,-5.1204138E+00,-7.4146820E-01
-1.105520E-04,-5.1198035E+00,-7.3452545E-01
-1.072752E-04,-5.1240759E+00,-7.2674347E-01
-1.039984E-04,-5.1252966E+00,-7.1873260E-01
-1.007216E-04,-5.1298743E+00,-7.1003510E-01
-9.744480E-05,-5.1252966E+00,-7.0225311E-01
-9.416800E-05,-5.1277380E+00,-6.9325043E-01
-9.089120E-05,-5.1219397E+00,-6.8401886E-01
-8.761440E-05,-5.1194983E+00,-6.7455841E-01
-8.433760E-05,-5.1167517E+00,-6.6479279E-01
-8.106080E-05,-5.1204138E+00,-6.5411163E-01
-7.778400E-05,-5.1179724E+00,-6.4442230E-01
-7.450720E-05,-5.1210242E+00,-6.3374115E-01
-7.123040E-05,-5.1173621E+00,-6.2306000E-01
-6.795360E-05,-5.1262122E+00,-6.1138702E-01
-6.467680E-05,-5.1213293E+00,-5.9979034E-01
-6.140000E-05,-5.1225500E+00,-5.8826996E-01
-5.812320E-05,-5.1237708E+00,-5.7659698E-01
-5.484640E-05,-5.1216345E+00,-5.6416107E-01
-5.156960E-05,-5.1243811E+00,-5.5149628E-01
-4.829280E-05,-5.1265173E+00,-5.3845001E-01
-4.501600E-05,-5.1194983E+00,-5.2540375E-01
-4.173920E-05,-5.1143103E+00,-5.1205231E-01
-3.846240E-05,-5.1054602E+00,-4.9793793E-01
-3.518560E-05,-5.1094275E+00,-4.8435760E-01
-3.190880E-05,-5.1048499E+00,-4.7092987E-01
-2.863200E-05,-5.1060706E+00,-4.5696808E-01
-2.535520E-05,-5.1045447E+00,-4.4239594E-01
-2.207840E-05,-5.1088171E+00,-4.2790009E-01
-1.880160E-05,-5.1152258E+00,-4.1256500E-01
-1.552480E-05,-5.1118689E+00,-3.9753510E-01
-1.224800E-05,-5.1121741E+00,-3.8265778E-01
-8.971200E-06,-5.1176672E+00,-3.6739899E-01
-5.694400E-06,-5.1167517E+00,-3.5130096E-01
-2.417600E-06,-5.1194983E+00,-3.3558441E-01
8.592000E-07,-5.1115637E+00,-3.1910492E-01
4.136000E-06,-5.1069861E+00,-3.0270172E-01
7.412800E-06,-5.1075964E+00,-2.8767181E-01
1.068960E-05,-5.1024084E+00,-2.7073456E-01
1.396640E-05,-5.0978308E+00,-2.5494171E-01
1.724320E-05,-5.0978308E+00,-2.3853851E-01
2.052000E-05,-5.0941687E+00,-2.2114349E-01
2.379680E-05,-5.0950842E+00,-2.0466400E-01
2.707360E-05,-5.0905066E+00,-1.8841339E-01
3.035040E-05,-5.0895911E+00,-1.7117096E-01
3.362720E-05,-5.0898962E+00,-1.5453888E-01
3.690400E-05,-5.0938635E+00,-1.3760162E-01
4.018080E-05,-5.0923376E+00,-1.2135101E-01
4.345760E-05,-5.0929480E+00,-1.0449005E-01
4.673440E-05,-5.0917273E+00,-8.7323914E-02
5.001120E-05,-5.0956946E+00,-7.0234070E-02
5.328800E-05,-5.0935583E+00,-5.2915344E-02
5.656480E-05,-5.0889807E+00,-3.5978088E-02
5.984160E-05,-5.0902014E+00,-1.7514954E-02
6.311840E-05,-5.0947791E+00,-7.3028564E-04
6.639520E-05,-5.1014929E+00,1.6969910E-02
6.967200E-05,-5.1011877E+00,3.3983459E-02
7.294880E-05,-5.1017981E+00,5.1607361E-02
7.622560E-05,-5.1054602E+00,6.8392029E-02
7.950240E-05,-5.1075964E+00,8.6321106E-02
8.277920E-05,-5.1091223E+00,1.0371613E-01
8.605600E-05,-5.1060706E+00,1.2118744E-01
8.933280E-05,-5.1118689E+00,1.3728546E-01
9.260960E-05,-5.1115637E+00,1.5445160E-01
9.588640E-05,-5.1155310E+00,1.7154144E-01
9.916320E-05,-5.1112585E+00,1.8855499E-01
1.024400E-04,-5.1085120E+00,2.0488190E-01
1.057168E-04,-5.1048499E+00,2.2212433E-01
1.089936E-04,-5.1036292E+00,2.3814606E-01
1.122704E-04,-5.1039343E+00,2.5462555E-01
1.155472E-04,-5.1011877E+00,2.7186798E-01
1.188240E-04,-5.0987463E+00,2.8872894E-01
1.221008E-04,-5.0969153E+00,3.0528473E-01
1.253776E-04,-5.0953894E+00,3.2199310E-01
1.286544E-04,-5.0953894E+00,3.3770966E-01
1.319312E-04,-5.0905066E+00,3.5403656E-01
1.352080E-04,-5.0923376E+00,3.6975311E-01
1.384848E-04,-5.0978308E+00,3.8623260E-01
1.417616E-04,-5.0938635E+00,4.0133881E-01
1.450384E-04,-5.1002722E+00,4.1697906E-01
1.483152E-04,-5.0932532E+00,4.3223785E-01
1.515920E-04,-5.0914221E+00,4.4795441E-01
1.548688E-04,-5.0941687E+00,4.6298431E-01
1.581456E-04,-5.0914221E+00,4.7809052E-01
1.614224E-04,-5.0972205E+00,4.9197601E-01
1.646992E-04,-5.0963049E+00,5.0731110E-01
1.679760E-04,-5.0990515E+00,5.2089142E-01
1.712528E-04,-5.0959998E+00,5.3508209E-01
1.745296E-04,-5.0944739E+00,5.4820465E-01
1.778064E-04,-5.0990515E+00,5.6292938E-01
1.810832E-04,-5.0969153E+00,5.7559418E-01
1.843600E-04,-5.0956946E+00,5.8963226E-01
1.876368E-04,-5.1036292E+00,6.0168671E-01
1.909136E-04,-5.0944739E+00,6.1488556E-01
1.941904E-04,-5.0987463E+00,6.2579559E-01
1.974672E-04,-5.1021033E+00,6.3823151E-01
2.007440E-04,-5.1060706E+00,6.5051483E-01
2.040208E-04,-5.1124792E+00,6.6188263E-01
2.072976E-04,-5.1182776E+00,6.7294525E-01
2.105744E-04,-5.1188879E+00,6.8423676E-01
2.138512E-04,-5.1146155E+00,6.9468903E-01
2.171280E-04,-5.1234656E+00,7.0598053E-01
2.204048E-04,-5.1201086E+00,7.1498322E-01
2.236816E-04,-5.1228552E+00,7.2589325E-01
2.269584E-04,-5.1143103E+00,7.3459076E-01
2.302352E-04,-5.1185828E+00,7.4519562E-01
2.335120E-04,-5.1188879E+00,7.5396942E-01
2.367888E-04,-5.1130896E+00,7.6236176E-01
2.400656E-04,-5.1140051E+00,7.7044891E-01
2.433424E-04,-5.1106482E+00,7.7922272E-01
2.466192E-04,-5.1109534E+00,7.8647064E-01
2.498960E-04,-5.1103430E+00,7.9410004E-01
2.531728E-04,-5.1097327E+00,8.0066132E-01
2.564496E-04,-5.1109534E+00,8.0806183E-01
2.597264E-04,-5.1085120E+00,8.1401276E-01
2.630032E-04,-5.1106482E+00,8.2087921E-01
2.662800E-04,-5.1115637E+00,8.2591461E-01
2.695568E-04,-5.1097327E+00,8.3239960E-01
2.728336E-04,-5.1130896E+00,8.3674835E-01
2.761104E-04,-5.1066809E+00,8.4216522E-01
2.793872E-04,-5.1127844E+00,8.4529327E-01
2.826640E-04,-5.1140051E+00,8.5025238E-01
2.859408E-04,-5.1033240E+00,8.5307526E-01
2.892176E-04,-5.1075964E+00,8.5734772E-01
2.924944E-04,-5.1024084E+00,8.6032318E-01
2.957712E-04,-5.0972205E+00,8.6451935E-01
2.990480E-04,-5.0969153E+00,8.6535858E-01
3.023248E-04,-5.0932532E+00,8.6879181E-01
3.056016E-04,-5.0999670E+00,8.6924957E-01
3.088784E-04,-5.0956946E+00,8.7191986E-01
3.121552E-04,-5.0926428E+00,8.7108063E-01
3.154320E-04,-5.0883704E+00,8.7275909E-01
3.187088E-04,-5.0886755E+00,8.7253021E-01
3.219856E-04,-5.0844031E+00,8.7298798E-01
3.252624E-04,-5.0856238E+00,8.7161469E-01
3.285392E-04,-5.0865393E+00,8.7184357E-01
3.318160E-04,-5.0953894E+00,8.6963104E-01
3.350928E-04,-5.0914221E+00,8.6909698E-01
3.383696E-04,-5.0938635E+00,8.6665558E-01
3.416464E-04,-5.0911169E+00,8.6512970E-01
3.449232E-04,-5.0935583E+00,8.6207794E-01
3.482000E-04,-5.0950842E+00,8.5933136E-01
3.514768E-04,-5.1033240E+00,8.5521149E-01
3.547536E-04,-5.1082068E+00,8.5193085E-01
3.580304E-04,-5.1072913E+00,8.4659027E-01
3.613072E-04,-5.1146155E+00,8.4369110E-01
3.645840E-04,-5.1103430E+00,8.3804535E-01
3.678608E-04,-5.1097327E+00,8.3369659E-01
3.711376E-04,-5.1048499E+00,8.2812714E-01
3.744144E-04,-5.1036292E+00,8.2278656E-01
3.776912E-04,-5.1054602E+00,8.1614899E-01
