in s,C1 in V,C2 in V
8.833459E-03,-3.7198792E-02,-1.4933450E+00
8.836736E-03,-3.8266907E-02,-1.4762552E+00
8.840013E-03,-4.0097961E-02,-1.4588602E+00
8.843290E-03,-4.0403137E-02,-1.4413889E+00
8.846566E-03,-4.3073425E-02,-1.4236887E+00
8.849843E-03,-4.3149719E-02,-1.4046915E+00
8.853120E-03,-4.4904480E-02,-1.3852365E+00
8.856397E-03,-4.4370422E-02,-1.3651712E+00
8.859674E-03,-4.7269592E-02,-1.3434274E+00
8.862950E-03,-4.6048889E-02,-1.3243539E+00
8.866227E-03,-4.7803650E-02,-1.3023813E+00
8.869504E-03,-4.7879944E-02,-1.2797220E+00
8.872781E-03,-4.8795471E-02,-1.2573679E+00
8.876058E-03,-4.8719177E-02,-1.2347086E+00
8.879334E-03,-4.8566589E-02,-1.2115152E+00
8.882611E-03,-4.9176941E-02,-1.1871774E+00
8.885888E-03,-4.8490295E-02,-1.1619241E+00
8.889165E-03,-4.7422180E-02,-1.1367471E+00
8.892442E-03,-4.7269592E-02,-1.1108072E+00
8.895718E-03,-4.4523010E-02,-1.0853250E+00
8.898995E-03,-4.3454895E-02,-1.0580118E+00
8.902272E-03,-4.0174255E-02,-1.0310800E+00
8.905549E-03,-3.9106140E-02,-1.0031564E+00
8.908826E-03,-3.5672913E-02,-9.7500397E-01
8.912102E-03,-3.4223328E-02,-9.4502045E-01
8.915379E-03,-3.2773743E-02,-9.1648651E-01
8.918656E-03,-2.8882751E-02,-8.8688446E-01
8.921933E-03,-2.5602112E-02,-8.5812164E-01
8.925210E-03,-2.1863708E-02,-8.2806183E-01
8.928486E-03,-1.7743835E-02,-7.9861237E-01
8.931763E-03,-1.4158020E-02,-7.6862885E-01
8.935040E-03,-1.0877380E-02,-7.3757721E-01
8.938317E-03,-5.5368042E-03,-7.0553375E-01
8.941594E-03,-6.5399170E-04,-6.7425323E-01
8.944870E-03,4.6102905E-03,-6.4091278E-01
8.948147E-03,9.1879272E-03,-6.0879303E-01
8.951424E-03,1.5825500E-02,-5.7583405E-01
8.954701E-03,2.0784607E-02,-5.4371429E-01
8.957978E-03,2.8032532E-02,-5.0961090E-01
8.961254E-03,3.2839050E-02,-4.7604156E-01
8.964531E-03,4.0392151E-02,-4.4231964E-01
8.967808E-03,4.6266785E-02,-4.0997101E-01
8.971085E-03,5.3972473E-02,-3.7525726E-01
8.974362E-03,5.9160461E-02,-3.4077240E-01
8.977638E-03,6.8086853E-02,-3.0544830E-01
8.980915E-03,7.5639954E-02,-2.7195526E-01
8.984192E-03,8.4566345E-02,-2.3678375E-01
8.987469E-03,9.1509094E-02,-2.0268036E-01
8.990746E-03,1.0257172E-01,-1.6735626E-01
8.994022E-03,1.0928558E-01,-1.3401581E-01
8.997299E-03,1.2027191E-01,-9.8768005E-02
9.000576E-03,1.2912201E-01,-6.4359436E-02
9.003853E-03,1.3820099E-01,-2.9416809E-02
9.007130E-03,1.4628815E-01,5.6021118E-03
9.010406E-03,1.5597748E-01,4.0621033E-02
9.013683E-03,1.6353058E-01,7.5182190E-02
9.016960E-03,1.7428802E-01,1.1073517E-01
9.020237E-03,1.8252777E-01,1.4430450E-01
9.023514E-03,1.9351410E-01,1.7970490E-01
9.026790E-03,2.0121979E-01,2.1304535E-01
9.030067E-03,2.1296906E-01,2.4768280E-01
9.033344E-03,2.2082733E-01,2.8071808E-01
9.036621E-03,2.3250031E-01,3.1619476E-01
9.039898E-03,2.4081635E-01,3.4961151E-01
9.043174E-03,2.5248932E-01,3.8485931E-01
9.046451E-03,2.6072906E-01,4.1789459E-01
9.049728E-03,2.7293610E-01,4.5306610E-01
9.053005E-03,2.8026031E-01,4.8617767E-01
9.056282E-03,2.9063629E-01,5.1944183E-01
9.059558E-03,2.9818939E-01,5.5240082E-01
9.062835E-03,3.0986237E-01,5.8612274E-01
9.066112E-03,3.1840729E-01,6.1801361E-01
9.069389E-03,3.3030914E-01,6.5158295E-01
9.072666E-03,3.3664154E-01,6.8217682E-01
9.075942E-03,3.4907745E-01,7.1460175E-01
9.079219E-03,3.5540985E-01,7.4527191E-01
9.082496E-03,3.6670135E-01,7.7792572E-01
9.085773E-03,3.7349152E-01,8.0806183E-01
9.089050E-03,3.8340973E-01,8.3980011E-01
9.092326E-03,3.8936066E-01,8.6955475E-01
9.095603E-03,4.0019440E-01,9.0068268E-01
9.098880E-03,4.0591644E-01,9.2990326E-01
9.102157E-03,4.1552948E-01,9.5920013E-01
9.105434E-03,4.2125153E-01,9.8765778E-01
9.108710E-03,4.2949127E-01,1.0161917E+00
9.111987E-03,4.3467926E-01,1.0425894E+00
9.115264E-03,4.4131683E-01,1.0715048E+00
9.118541E-03,4.4681000E-01,1.0985129E+00
9.121818E-03,4.5314240E-01,1.1254446E+00
9.125094E-03,4.5710968E-01,1.1518423E+00
9.128371E-03,4.6313690E-01,1.1777823E+00
9.131648E-03,4.6740936E-01,1.2015860E+00
9.134925E-03,4.7229218E-01,1.2268393E+00
