in s,C1 in V,C2 in V
8.018627E-02,-4.4188690E-01,2.6301651E+00
8.018954E-02,-4.4280243E-01,2.6244431E+00
8.019282E-02,-4.4470978E-01,2.6184921E+00
8.019610E-02,-4.4501495E-01,2.6104813E+00
8.019937E-02,-4.4669342E-01,2.6020889E+00
8.020265E-02,-4.4776154E-01,2.5917130E+00
8.020593E-02,-4.4860077E-01,2.5804214E+00
8.020920E-02,-4.4921112E-01,2.5682907E+00
8.021248E-02,-4.5073700E-01,2.5573807E+00
8.021576E-02,-4.5134735E-01,2.5442581E+00
8.021903E-02,-4.5172882E-01,2.5283890E+00
8.022231E-02,-4.5249176E-01,2.5133591E+00
8.022559E-02,-4.5256805E-01,2.4981766E+00
8.022886E-02,-4.5378876E-01,2.4805527E+00
8.023214E-02,-4.5394135E-01,2.4632339E+00
8.023542E-02,-4.5439911E-01,2.4452286E+00
8.023869E-02,-4.5485687E-01,2.4246292E+00
8.024197E-02,-4.5485687E-01,2.4047165E+00
8.024525E-02,-4.5470428E-01,2.3842697E+00
8.024852E-02,-4.5561981E-01,2.3622208E+00
8.025180E-02,-4.5600128E-01,2.3392563E+00
8.025508E-02,-4.5523834E-01,2.3161392E+00
8.025836E-02,-4.5523834E-01,2.2930222E+00
8.026163E-02,-4.5447540E-01,2.2679214E+00
8.026491E-02,-4.5417023E-01,2.2411423E+00
8.026819E-02,-4.5394135E-01,2.2145157E+00
8.027146E-02,-4.5439911E-01,2.1882706E+00
8.027474E-02,-4.5355988E-01,2.1605759E+00
8.027802E-02,-4.5203400E-01,2.1317368E+00
8.028129E-02,-4.5233917E-01,2.1028976E+00
8.028457E-02,-4.5088959E-01,2.0728378E+00
8.028785E-02,-4.5096588E-01,2.0417862E+00
8.029112E-02,-4.5096588E-01,2.0101242E+00
8.029440E-02,-4.4974518E-01,1.9770126E+00
8.029768E-02,-4.4867706E-01,1.9448929E+00
8.030095E-02,-4.4776154E-01,1.9103317E+00
8.030423E-02,-4.4669342E-01,1.8775253E+00
8.030751E-02,-4.4623566E-01,1.8435745E+00
8.031078E-02,-4.4577789E-01,1.8083267E+00
8.031406E-02,-4.4493866E-01,1.7736130E+00
8.031734E-02,-4.4356537E-01,1.7363815E+00
8.032061E-02,-4.4333649E-01,1.6993790E+00
8.032389E-02,-4.4287872E-01,1.6625290E+00
8.032717E-02,-4.4043732E-01,1.6252975E+00
8.033044E-02,-4.3868256E-01,1.5865402E+00
8.033372E-02,-4.3799591E-01,1.5477829E+00
8.033700E-02,-4.3669891E-01,1.5094070E+00
8.034028E-02,-4.3524933E-01,1.4708023E+00
8.034355E-02,-4.3395233E-01,1.4304428E+00
8.034683E-02,-4.3273163E-01,1.3900070E+00
8.035011E-02,-4.3112946E-01,1.3483505E+00
8.035338E-02,-4.3074799E-01,1.3066940E+00
8.035666E-02,-4.2967987E-01,1.2652664E+00
8.035994E-02,-4.2830658E-01,1.2230759E+00
8.036321E-02,-4.2739105E-01,1.1808090E+00
8.036649E-02,-4.2540741E-01,1.1380844E+00
8.036977E-02,-4.2395782E-01,1.0956650E+00
8.037304E-02,-4.2243195E-01,1.0527115E+00
8.037632E-02,-4.2128754E-01,1.0093765E+00
8.037960E-02,-4.2021942E-01,9.6527863E-01
8.038287E-02,-4.1861725E-01,9.2125702E-01
8.038615E-02,-4.1747284E-01,8.7731171E-01
8.038943E-02,-4.1640472E-01,8.3252716E-01
8.039270E-02,-4.1495514E-01,7.8873444E-01
8.039598E-02,-4.1350555E-01,7.4349213E-01
8.039926E-02,-4.1243744E-01,6.9962311E-01
8.040253E-02,-4.0984344E-01,6.5453339E-01
8.040581E-02,-4.0900421E-01,6.0944366E-01
8.040909E-02,-4.0763092E-01,5.6618500E-01
8.041236E-02,-4.0633392E-01,5.2307892E-01
8.041564E-02,-4.0503693E-01,4.7791290E-01
8.041892E-02,-4.0427399E-01,4.3404388E-01
8.042220E-02,-4.0267181E-01,3.8918304E-01
8.042547E-02,-4.0160370E-01,3.4500885E-01
8.042875E-02,-4.0106964E-01,2.9938507E-01
8.043203E-02,-3.9969635E-01,2.5490570E-01
8.043530E-02,-3.9809418E-01,2.1035004E-01
8.043858E-02,-3.9710236E-01,1.6609955E-01
8.044186E-02,-3.9511871E-01,1.2085724E-01
8.044513E-02,-3.9389801E-01,7.6911926E-02
8.044841E-02,-3.9366913E-01,3.2051086E-02
8.045169E-02,-3.9305878E-01,-1.1894226E-02
8.045496E-02,-3.9153290E-01,-5.5763245E-02
8.045824E-02,-3.9130402E-01,-9.9784851E-02
8.046152E-02,-3.9115143E-01,-1.4289093E-01
8.046479E-02,-3.8993073E-01,-1.8737030E-01
8.046807E-02,-3.8901520E-01,-2.3001862E-01
