in s,C1 in V,C2 in V
8.012051E-02,-1.1176300E-01,2.1360855E+00
8.012379E-02,-1.1336517E-01,2.1419601E+00
8.012706E-02,-1.1565399E-01,2.1466904E+00
8.013034E-02,-1.1809540E-01,2.1511917E+00
8.013362E-02,-1.1985016E-01,2.1546249E+00
8.013689E-02,-1.2252045E-01,2.1575241E+00
8.014017E-02,-1.2503815E-01,2.1595078E+00
8.014345E-02,-1.2656403E-01,2.1607285E+00
8.014672E-02,-1.2847137E-01,2.1605759E+00
8.015000E-02,-1.3121796E-01,2.1604996E+00
8.015328E-02,-1.3320160E-01,2.1593552E+00
8.015655E-02,-1.3526154E-01,2.1579819E+00
8.015983E-02,-1.3701630E-01,2.1547775E+00
8.016311E-02,-1.3899994E-01,2.1513443E+00
8.016638E-02,-1.4067841E-01,2.1479111E+00
8.016966E-02,-1.4334869E-01,2.1434860E+00
8.017294E-02,-1.4609528E-01,2.1382217E+00
8.017621E-02,-1.4754486E-01,2.1316605E+00
8.017949E-02,-1.4830780E-01,2.1258621E+00
8.018277E-02,-1.5059662E-01,2.1180038E+00
8.018604E-02,-1.5196991E-01,2.1103745E+00
8.018932E-02,-1.5364838E-01,2.1002274E+00
8.019260E-02,-1.5555573E-01,2.0911484E+00
8.019588E-02,-1.5677643E-01,2.0804672E+00
8.019915E-02,-1.5906525E-01,2.0690994E+00
8.020243E-02,-1.6059113E-01,2.0575790E+00
8.020571E-02,-1.6356659E-01,2.0448380E+00
8.020898E-02,-1.6463470E-01,2.0326309E+00
8.021226E-02,-1.6638947E-01,2.0179825E+00
8.021554E-02,-1.6776276E-01,2.0040970E+00
8.021881E-02,-1.6913605E-01,1.9880753E+00
8.022209E-02,-1.7081451E-01,1.9717484E+00
8.022537E-02,-1.7249298E-01,1.9546585E+00
8.022864E-02,-1.7409515E-01,1.9378738E+00
8.023192E-02,-1.7562103E-01,1.9204025E+00
8.023520E-02,-1.7623138E-01,1.9019394E+00
8.023847E-02,-1.7722321E-01,1.8817215E+00
8.024175E-02,-1.7928314E-01,1.8624954E+00
8.024503E-02,-1.8096161E-01,1.8424301E+00
8.024830E-02,-1.8164825E-01,1.8208389E+00
8.025158E-02,-1.8347931E-01,1.7988663E+00
8.025486E-02,-1.8378448E-01,1.7772751E+00
8.025813E-02,-1.8531036E-01,1.7543869E+00
8.026141E-02,-1.8584442E-01,1.7320328E+00
8.026469E-02,-1.8645477E-01,1.7078476E+00
8.026796E-02,-1.8737030E-01,1.6835098E+00
8.027124E-02,-1.8820953E-01,1.6584854E+00
8.027452E-02,-1.8897247E-01,1.6333084E+00
8.027780E-02,-1.9034576E-01,1.6069870E+00
8.028107E-02,-1.9034576E-01,1.5791397E+00
8.028435E-02,-1.9103241E-01,1.5526657E+00
8.028763E-02,-1.9171906E-01,1.5265732E+00
8.029090E-02,-1.9240570E-01,1.4992599E+00
8.029418E-02,-1.9248199E-01,1.4712601E+00
8.029746E-02,-1.9332123E-01,1.4421158E+00
8.030073E-02,-1.9492340E-01,1.4127426E+00
8.030401E-02,-1.9484711E-01,1.3832932E+00
8.030729E-02,-1.9507599E-01,1.3532333E+00
8.031056E-02,-1.9477081E-01,1.3233261E+00
8.031384E-02,-1.9499969E-01,1.2928085E+00
8.031712E-02,-1.9576263E-01,1.2619858E+00
8.032039E-02,-1.9568634E-01,1.2297134E+00
8.032367E-02,-1.9599152E-01,1.1970596E+00
8.032695E-02,-1.9637299E-01,1.1650925E+00
8.033022E-02,-1.9568634E-01,1.1336594E+00
8.033350E-02,-1.9622040E-01,1.1007004E+00
8.033678E-02,-1.9690704E-01,1.0674362E+00
8.034005E-02,-1.9683075E-01,1.0338669E+00
8.034333E-02,-1.9683075E-01,1.0001450E+00
8.034661E-02,-1.9652557E-01,9.6543121E-01
8.034988E-02,-1.9667816E-01,9.3079376E-01
8.035316E-02,-1.9644928E-01,8.9669037E-01
8.035644E-02,-1.9644928E-01,8.6228180E-01
8.035972E-02,-1.9690704E-01,8.2672882E-01
8.036299E-02,-1.9591522E-01,7.9155731E-01
8.036627E-02,-1.9561005E-01,7.5669098E-01
8.036955E-02,-1.9530487E-01,7.2090912E-01
8.037282E-02,-1.9522858E-01,6.8482208E-01
8.037610E-02,-1.9393158E-01,6.4987946E-01
8.037938E-02,-1.9446564E-01,6.1508942E-01
8.038265E-02,-1.9339752E-01,5.8190155E-01
8.038593E-02,-1.9332123E-01,5.4848480E-01
8.038921E-02,-1.9301605E-01,5.1308441E-01
8.039248E-02,-1.9232941E-01,4.7783661E-01
8.039576E-02,-1.9278717E-01,4.4083405E-01
8.039904E-02,-1.9187164E-01,4.0619659E-01
8.040231E-02,-1.9187164E-01,3.6904144E-01
8.040559E-02,-1.9065094E-01,3.3394623E-01
8.040887E-02,-1.9004059E-01,2.9816437E-01
8.041214E-02,-1.8950653E-01,2.6200104E-01
8.041542E-02,-1.9034576E-01,2.2629547E-01
8.041870E-02,-1.8874359E-01,1.9036102E-01
8.042197E-02,-1.8851471E-01,1.5442657E-01
8.042525E-02,-1.8691254E-01,1.1818695E-01
8.042853E-02,-1.8622589E-01,8.2557678E-02
8.043180E-02,-1.8576813E-01,4.7386169E-02
8.043508E-02,-1.8561554E-01,1.2062073E-02
8.043836E-02,-1.8538666E-01,-2.2270203E-02
8.044164E-02,-1.8531036E-01,-5.7060242E-02
8.044491E-02,-1.8386078E-01,-9.1697693E-02
8.044819E-02,-1.8370819E-01,-1.2664032E-01
8.045147E-02,-1.8317413E-01,-1.6127777E-01
8.045474E-02,-1.8325043E-01,-1.9652557E-01
8.045802E-02,-1.8286896E-01,-2.3055267E-01
8.046130E-02,-1.8256378E-01,-2.6450348E-01
8.046457E-02,-1.8225861E-01,-2.9799652E-01
8.046785E-02,-1.8080902E-01,-3.3026886E-01
8.047113E-02,-1.8058014E-01,-3.6345673E-01
8.047440E-02,-1.8012238E-01,-3.9527130E-01
8.047768E-02,-1.7935944E-01,-4.2784882E-01
8.048096E-02,-1.7935944E-01,-4.5836639E-01
8.048423E-02,-1.7905426E-01,-4.8880768E-01
8.048751E-02,-1.7890167E-01,-5.2039337E-01
8.049079E-02,-1.7821503E-01,-5.5052948E-01
8.049406E-02,-1.7783356E-01,-5.8104706E-01
8.049734E-02,-1.7737579E-01,-6.1095428E-01
8.050062E-02,-1.7684174E-01,-6.3956451E-01
8.050389E-02,-1.7668915E-01,-6.6931915E-01
8.050717E-02,-1.7630768E-01,-6.9670868E-01
8.051045E-02,-1.7577362E-01,-7.2447968E-01
8.051372E-02,-1.7508698E-01,-7.5240326E-01
8.051700E-02,-1.7493439E-01,-7.7925873E-01
8.052028E-02,-1.7508698E-01,-8.0596161E-01
8.052356E-02,-1.7447662E-01,-8.3243561E-01
8.052683E-02,-1.7432404E-01,-8.5738373E-01
8.053011E-02,-1.7394257E-01,-8.8347626E-01
8.053339E-02,-1.7363739E-01,-9.0834808E-01
8.053666E-02,-1.7371368E-01,-9.3077850E-01
8.053994E-02,-1.7333221E-01,-9.5359039E-01
8.054322E-02,-1.7333221E-01,-9.7609711E-01
8.054649E-02,-1.7340851E-01,-9.9898529E-01
8.054977E-02,-1.7157745E-01,-1.0211105E+00
8.055305E-02,-1.7142487E-01,-1.0415573E+00
8.055632E-02,-1.7203522E-01,-1.0617752E+00
8.055960E-02,-1.7195892E-01,-1.0811539E+00
