
Note: No compatibility mode selected!


Circuit: * selfe_tuned_filter.cir - generated for ngspice batch simulation

binary raw file "selfe_tuned_filter.raw"
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 131
       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(bpf)                          
--------------------------------------------------------------------------------
33	1.069625e+02	0.000000e+00,	0.000000e+00	
34	1.094560e+02	0.000000e+00,	0.000000e+00	
35	1.120076e+02	0.000000e+00,	0.000000e+00	
36	1.146186e+02	0.000000e+00,	0.000000e+00	
37	1.172906e+02	0.000000e+00,	0.000000e+00	
38	1.200248e+02	0.000000e+00,	0.000000e+00	
39	1.228228e+02	0.000000e+00,	0.000000e+00	
40	1.256860e+02	0.000000e+00,	0.000000e+00	
41	1.286160e+02	0.000000e+00,	0.000000e+00	
42	1.316142e+02	0.000000e+00,	0.000000e+00	
43	1.346824e+02	0.000000e+00,	0.000000e+00	
44	1.378220e+02	0.000000e+00,	0.000000e+00	
45	1.410349e+02	0.000000e+00,	0.000000e+00	
46	1.443226e+02	0.000000e+00,	0.000000e+00	
47	1.476870e+02	0.000000e+00,	0.000000e+00	
48	1.511299e+02	0.000000e+00,	0.000000e+00	
49	1.546530e+02	0.000000e+00,	0.000000e+00	
50	1.582582e+02	0.000000e+00,	0.000000e+00	
51	1.619474e+02	0.000000e+00,	0.000000e+00	
52	1.657227e+02	0.000000e+00,	0.000000e+00	
53	1.695860e+02	0.000000e+00,	0.000000e+00	
54	1.735393e+02	0.000000e+00,	0.000000e+00	

Index   frequency       v(v_f3)                         
--------------------------------------------------------------------------------
55	1.775848e+02	0.000000e+00,	0.000000e+00	
56	1.817246e+02	0.000000e+00,	0.000000e+00	
57	1.859609e+02	0.000000e+00,	0.000000e+00	
58	1.902959e+02	0.000000e+00,	0.000000e+00	
59	1.947321e+02	0.000000e+00,	0.000000e+00	
60	1.992716e+02	0.000000e+00,	0.000000e+00	
61	2.039169e+02	0.000000e+00,	0.000000e+00	
62	2.086706e+02	0.000000e+00,	0.000000e+00	
63	2.135350e+02	0.000000e+00,	0.000000e+00	
64	2.185129e+02	0.000000e+00,	0.000000e+00	
65	2.236068e+02	0.000000e+00,	0.000000e+00	
66	2.288194e+02	0.000000e+00,	0.000000e+00	
67	2.341536e+02	0.000000e+00,	0.000000e+00	
68	2.396121e+02	0.000000e+00,	0.000000e+00	
69	2.451979e+02	0.000000e+00,	0.000000e+00	
70	2.509138e+02	0.000000e+00,	0.000000e+00	
71	2.567631e+02	0.000000e+00,	0.000000e+00	
72	2.627486e+02	0.000000e+00,	0.000000e+00	
73	2.688737e+02	0.000000e+00,	0.000000e+00	
74	2.751416e+02	0.000000e+00,	0.000000e+00	
75	2.815556e+02	0.000000e+00,	0.000000e+00	
76	2.881192e+02	0.000000e+00,	0.000000e+00	
77	2.948357e+02	0.000000e+00,	0.000000e+00	
78	3.017088e+02	0.000000e+00,	0.000000e+00	
79	3.087422e+02	0.000000e+00,	0.000000e+00	
80	3.159394e+02	0.000000e+00,	0.000000e+00	
81	3.233045e+02	0.000000e+00,	0.000000e+00	
82	3.308413e+02	0.000000e+00,	0.000000e+00	
83	3.385537e+02	0.000000e+00,	0.000000e+00	
84	3.464460e+02	0.000000e+00,	0.000000e+00	
85	3.545222e+02	0.000000e+00,	0.000000e+00	
86	3.627867e+02	0.000000e+00,	0.000000e+00	
87	3.712439e+02	0.000000e+00,	0.000000e+00	
88	3.798982e+02	0.000000e+00,	0.000000e+00	
89	3.887543e+02	0.000000e+00,	0.000000e+00	
90	3.978168e+02	0.000000e+00,	0.000000e+00	
91	4.070905e+02	0.000000e+00,	0.000000e+00	
92	4.165805e+02	0.000000e+00,	0.000000e+00	
93	4.262917e+02	0.000000e+00,	0.000000e+00	
94	4.362292e+02	0.000000e+00,	0.000000e+00	
95	4.463985e+02	0.000000e+00,	0.000000e+00	
96	4.568048e+02	0.000000e+00,	0.000000e+00	
97	4.674536e+02	0.000000e+00,	0.000000e+00	
98	4.783508e+02	0.000000e+00,	0.000000e+00	
99	4.895019e+02	0.000000e+00,	0.000000e+00	
100	5.009130e+02	0.000000e+00,	0.000000e+00	
101	5.125901e+02	0.000000e+00,	0.000000e+00	
102	5.245394e+02	0.000000e+00,	0.000000e+00	
103	5.367673e+02	0.000000e+00,	0.000000e+00	
104	5.492803e+02	0.000000e+00,	0.000000e+00	
105	5.620849e+02	0.000000e+00,	0.000000e+00	
106	5.751880e+02	0.000000e+00,	0.000000e+00	
107	5.885966e+02	0.000000e+00,	0.000000e+00	
108	6.023178e+02	0.000000e+00,	0.000000e+00	
109	6.163588e+02	0.000000e+00,	0.000000e+00	
110	6.307272e+02	0.000000e+00,	0.000000e+00	
111	6.454305e+02	0.000000e+00,	0.000000e+00	
112	6.604765e+02	0.000000e+00,	0.000000e+00	

Index   frequency       v(v_f3)                         
--------------------------------------------------------------------------------
113	6.758733e+02	0.000000e+00,	0.000000e+00	
114	6.916291e+02	0.000000e+00,	0.000000e+00	
115	7.077521e+02	0.000000e+00,	0.000000e+00	
116	7.242510e+02	0.000000e+00,	0.000000e+00	
117	7.411344e+02	0.000000e+00,	0.000000e+00	
118	7.584115e+02	0.000000e+00,	0.000000e+00	
119	7.760914e+02	0.000000e+00,	0.000000e+00	
120	7.941833e+02	0.000000e+00,	0.000000e+00	
121	8.126971e+02	0.000000e+00,	0.000000e+00	
122	8.316424e+02	0.000000e+00,	0.000000e+00	
123	8.510294e+02	0.000000e+00,	0.000000e+00	
124	8.708683e+02	0.000000e+00,	0.000000e+00	
125	8.911696e+02	0.000000e+00,	0.000000e+00	
126	9.119443e+02	0.000000e+00,	0.000000e+00	
127	9.332032e+02	0.000000e+00,	0.000000e+00	
128	9.549577e+02	0.000000e+00,	0.000000e+00	
129	9.772194e+02	0.000000e+00,	0.000000e+00	
130	1.000000e+03	0.000000e+00,	0.000000e+00	


Total analysis time (seconds) = 0.006

Total elapsed time (seconds) = 0.013 

Total DRAM available = 15665.984 MB.
DRAM currently available = 4632.258 MB.
Maximum ngspice program size =   21.859 MB.
Current ngspice program size =   13.125 MB.

Shared ngspice pages =   10.750 MB.
Text (code) pages =    6.156 MB.
Stack = 0 bytes.
Library pages =    2.625 MB.

