time	V(v_f1)	V(v_f2)	V(v_hp)	V(v_tp)	V(n003)	V(n005)
7.056192299759249e-002	-3.897827e-002	-3.101645e-002	1.032769e-001	-7.212140e-002	7.468606e-004	-1.498312e-001
7.057192299759249e-002	-4.950645e-002	-2.875002e-002	9.647612e-002	-6.755812e-002	7.807478e-004	-1.505781e-001
7.058192299759249e-002	-5.925996e-002	-2.602342e-002	8.813880e-002	-6.192062e-002	7.780455e-004	-1.513409e-001
7.059192299759248e-002	-6.808168e-002	-2.288301e-002	7.839718e-002	-5.529522e-002	7.388977e-004	-1.520834e-001
7.060192299759248e-002	-7.582864e-002	-1.938220e-002	6.740718e-002	-4.778481e-002	6.657611e-004	-1.527703e-001
7.061192299759247e-002	-8.237466e-002	-1.558030e-002	5.534580e-002	-3.950746e-002	5.632522e-004	-1.533702e-001
7.062192299759247e-002	-8.761288e-002	-1.154093e-002	4.240781e-002	-3.059461e-002	4.378509e-004	-1.538569e-001
7.063192299759247e-002	-9.145790e-002	-7.330670e-003	2.880221e-002	-2.118890e-002	2.974848e-004	-1.542114e-001
7.064192299759246e-002	-9.384748e-002	-3.017572e-003	1.474820e-002	-1.144164e-002	1.510196e-004	-1.544233e-001
7.065192299759246e-002	-9.474366e-002	1.330051e-003	4.712598e-004	-1.510069e-003	7.691160e-006	-1.544909e-001
7.066192299759246e-002	-9.413343e-002	5.644738e-003	-1.380096e-002	8.445614e-003	-1.234820e-004	-1.544218e-001
7.067192299759245e-002	-9.202866e-002	9.860726e-003	-2.784244e-002	1.826521e-002	-2.342678e-004	-1.542319e-001
7.068192299759245e-002	-8.846566e-002	1.391467e-002	-4.143244e-002	2.779144e-002	-3.177356e-004	-1.539451e-001
7.069192299759244e-002	-8.350408e-002	1.774614e-002	-5.435875e-002	3.687271e-002	-3.686837e-004	-1.535909e-001
7.070192299759244e-002	-7.722552e-002	2.129814e-002	-6.642075e-002	4.536562e-002	-3.839566e-004	-1.532034e-001
7.071192299759244e-002	-6.973175e-002	2.451747e-002	-7.743194e-002	5.313716e-002	-3.626335e-004	-1.528185e-001
7.072192299759243e-002	-6.114276e-002	2.735521e-002	-8.722239e-002	6.006661e-002	-3.060779e-004	-1.524719e-001
7.073192299759243e-002	-5.159464e-002	2.976727e-002	-9.564080e-002	6.604712e-002	-2.178495e-004	-1.521970e-001
7.074192299759242e-002	-4.123734e-002	3.171501e-002	-1.025564e-001	7.098697e-002	-1.034819e-004	-1.520227e-001
7.075192299759242e-002	-3.023249e-002	3.316597e-002	-1.078608e-001	7.481056e-002	2.985933e-005	-1.519714e-001
7.076192299759242e-002	-1.875108e-002	3.409469e-002	-1.114693e-001	7.745923e-002	1.738170e-004	-1.520580e-001
7.077192299759241e-002	-6.971740e-003	3.448404e-002	-1.133233e-001	7.889190e-002	3.193395e-004	-1.522886e-001
7.078192299759241e-002	4.923111e-003	3.432450e-002	-1.133898e-001	7.908555e-002	4.572989e-004	-1.526605e-001
7.079192299759241e-002	1.674950e-002	3.361489e-002	-1.116625e-001	7.803553e-002	5.790396e-004	-1.531618e-001
7.080192299759240e-002	2.832131e-002	3.236593e-002	-1.081654e-001	7.575577e-002	6.768343e-004	-1.537727e-001
7.081192299759240e-002	3.945546e-002	3.059793e-002	-1.029511e-001	7.227904e-002	7.444706e-004	-1.544662e-001
7.082192299759239e-002	4.997601e-002	2.833911e-002	-9.609887e-002	6.765679e-002	7.776632e-004	-1.552104e-001
7.083192299759239e-002	5.971476e-002	2.562738e-002	-8.771572e-002	6.195871e-002	7.742818e-004	-1.559698e-001
7.084192299759239e-002	6.851482e-002	2.250885e-002	-7.793464e-002	5.527207e-002	7.345125e-004	-1.567082e-001
7.085192299759238e-002	7.623353e-002	1.903664e-002	-6.691219e-002	4.770075e-002	6.608510e-004	-1.573905e-001
7.086192299759238e-002	8.274513e-002	1.526960e-002	-5.482593e-002	3.936381e-002	5.579467e-004	-1.579852e-001
7.087192299759237e-002	8.794335e-002	1.127079e-002	-4.187107e-002	3.039367e-002	4.323045e-004	-1.584665e-001
7.088192299759237e-002	9.174342e-002	7.106132e-003	-2.825687e-002	2.093391e-002	2.918674e-004	-1.588155e-001
7.089192299759237e-002	9.408383e-002	2.842920e-003	-1.420268e-002	1.113674e-002	1.455052e-004	-1.590218e-001
7.090192299759236e-002	9.492747e-002	-1.451364e-003	6.604232e-005	1.160199e-003	2.447519e-006	-1.590840e-001
7.091192299759236e-002	9.426219e-002	-5.710144e-003	1.432181e-002	-8.834788e-003	-1.283043e-004	-1.590098e-001
7.092192299759235e-002	9.210078e-002	-9.868585e-003	2.833890e-002	-1.868740e-002	-2.385447e-004	-1.588154e-001
7.093192299759235e-002	8.848046e-002	-1.386428e-002	4.189700e-002	-2.823986e-002	-3.213771e-004	-1.585246e-001
7.094192299759235e-002	8.346181e-002	-1.763775e-002	5.478448e-002	-3.734018e-002	-3.716392e-004	-1.581672e-001
7.095192299759234e-002	7.712734e-002	-2.113291e-002	6.680135e-002	-4.584469e-002	-3.862180e-004	-1.577770e-001
7.096192299759234e-002	6.957972e-002	-2.429746e-002	7.776187e-002	-5.362024e-002	-3.642350e-004	-1.573901e-001
7.097192299759234e-002	6.093974e-002	-2.708332e-002	8.749694e-002	-6.054611e-002	-3.070940e-004	-1.570422e-001
7.098192299759233e-002	5.134427e-002	-2.944719e-002	9.585610e-002	-6.651551e-002	-2.183896e-004	-1.567665e-001
7.099192299759233e-002	4.094397e-002	-3.135114e-002	1.027095e-001	-7.143693e-002	-1.036833e-004	-1.565918e-001
7.100192299759232e-002	2.990112e-002	-3.276338e-002	1.079498e-001	-7.523507e-002	2.983937e-005	-1.565403e-001
7.101192299759232e-002	1.838727e-002	-3.365903e-002	1.114932e-001	-7.785167e-002	1.738118e-004	-1.566269e-001
7.102192299759232e-002	6.581539e-003	-3.402144e-002	1.132821e-001	-7.924616e-002	3.192026e-004	-1.568575e-001
7.103192299759231e-002	-5.333245e-003	-3.384153e-002	1.132844e-001	-7.939608e-002	4.568749e-004	-1.572291e-001
7.104192299759231e-002	-1.717280e-002	-3.311842e-002	1.114949e-001	-7.829744e-002	5.781540e-004	-1.577297e-001
7.105192299759230e-002	-2.875078e-002	-3.186305e-002	1.079386e-001	-7.596492e-002	6.753808e-004	-1.583394e-001
7.106192299759230e-002	-3.988399e-002	-3.009588e-002	1.026690e-001	-7.243210e-002	7.423982e-004	-1.590312e-001
7.107192299759230e-002	-5.039646e-002	-2.784514e-002	9.576617e-002	-6.775130e-002	7.749409e-004	-1.597729e-001
7.108192299759229e-002	-6.012011e-002	-2.514863e-002	8.733803e-002	-6.199310e-002	7.709207e-004	-1.605293e-001
7.109192299759229e-002	-6.889823e-002	-2.205227e-002	7.751829e-002	-5.524576e-002	7.305646e-004	-1.612640e-001
7.110192299759229e-002	-7.658851e-002	-1.860883e-002	6.646417e-002	-4.761413e-002	6.564066e-004	-1.619421e-001
7.111192299759228e-002	-8.306564e-002	-1.487672e-002	5.435377e-002	-3.921825e-002	5.531280e-004	-1.625323e-001
7.112192299759228e-002	-8.822387e-002	-1.091844e-002	4.138268e-002	-3.019150e-002	4.272579e-004	-1.630086e-001
7.113192299759227e-002	-9.197912e-002	-6.799253e-003	2.776046e-002	-2.067839e-002	2.867539e-004	-1.633525e-001
7.114192299759227e-002	-9.427060e-002	-2.585700e-003	1.370658e-002	-1.083202e-002	1.404902e-004	-1.635538e-001
7.115192299759227e-002	-9.506202e-002	1.655561e-003	-5.535336e-004	-8.112178e-004	-2.310337e-006	-1.636111e-001
7.116192299759226e-002	-9.434208e-002	5.858835e-003	-1.479254e-002	9.222373e-003	-1.326633e-004	-1.635323e-001
7.117192299759226e-002	-9.212448e-002	9.960203e-003	-2.878504e-002	1.910733e-002	-2.423893e-004	-1.633338e-001
7.118192299759225e-002	-8.844738e-002	1.389819e-002	-4.231115e-002	2.868537e-002	-3.246251e-004	-1.630395e-001
7.119192299759225e-002	-8.337225e-002	1.761426e-002	-5.515980e-002	3.780414e-002	-3.742472e-004	-1.626791e-001
7.120192299759225e-002	-7.698252e-002	2.105323e-002	-6.713164e-002	4.631971e-002	-3.881838e-004	-1.622866e-001
7.121192299759224e-002	-6.938170e-002	2.416367e-002	-7.804168e-002	5.409880e-002	-3.655979e-004	-1.618980e-001
7.122192299759224e-002	-6.069142e-002	2.689835e-002	-8.772162e-002	6.102065e-002	-3.079318e-004	-1.615490e-001
7.123192299759223e-002	-5.104930e-002	2.921474e-002	-9.602191e-002	6.697859e-002	-2.188141e-004	-1.612727e-001
7.124192299759223e-002	-4.060671e-002	3.107562e-002	-1.028136e-001	7.188129e-002	-1.038331e-004	-1.610976e-001
7.125192299759223e-002	-2.952655e-002	3.244986e-002	-1.079902e-001	7.565378e-002	2.980763e-005	-1.610461e-001
7.126192299759222e-002	-1.798094e-002	3.331313e-002	-1.114690e-001	7.823819e-002	1.737329e-004	-1.611325e-001
7.127192299759222e-002	-6.149482e-003	3.364928e-002	-1.131934e-001	7.959444e-002	3.189327e-004	-1.613629e-001
7.128192299759222e-002	5.784612e-003	3.344962e-002	-1.131323e-001	7.970066e-002	4.562624e-004	-1.617340e-001
7.129192299759221e-002	1.763675e-002	3.271358e-002	-1.112814e-001	7.855353e-002	5.770294e-004	-1.622338e-001
7.130192299759221e-002	2.922036e-002	3.145236e-002	-1.076665e-001	7.616843e-002	6.736434e-004	-1.628421e-001
7.131192299759220e-002	4.035215e-002	2.968651e-002	-1.023424e-001	7.257979e-002	7.400030e-004	-1.635318e-001
7.132192299759220e-002	5.085614e-002	2.744427e-002	-9.538972e-002	6.784076e-002	7.718636e-004	-1.642708e-001
7.133192299759220e-002	6.056432e-002	2.476334e-002	-8.691736e-002	6.202288e-002	7.671789e-004	-1.650238e-001
7.134192299759219e-002	6.932025e-002	2.168942e-002	-7.705974e-002	5.521533e-002	7.262176e-004	-1.657544e-001
7.135192299759219e-002	7.698191e-002	1.827495e-002	-6.597469e-002	4.752393e-002	6.515514e-004	-1.664279e-001
7.136192299759218e-002	8.342445e-002	1.457787e-002	-5.384084e-002	3.906970e-002	5.478935e-004	-1.670130e-001
7.137192299759218e-002	8.854269e-002	1.066015e-002	-4.085420e-002	2.998699e-002	4.217970e-004	-1.674840e-001
7.138192299759218e-002	9.225318e-002	6.586360e-003	-2.722457e-002	2.042123e-002	2.812337e-004	-1.678225e-001
7.139192299759217e-002	9.449589e-002	2.422299e-003	-1.317154e-002	1.052637e-002	1.350817e-004	-1.680183e-001
7.140192299759217e-002	9.523533e-002	-1.766198e-003	1.079486e-003	4.620354e-004	-7.443435e-006	-1.680703e-001
7.141192299759216e-002	9.446108e-002	-5.914314e-003	1.530136e-002	-9.609435e-003	-1.373745e-004	-1.679866e-001
7.142192299759216e-002	9.218774e-002	-9.959042e-003	2.926898e-002	-1.952602e-002	-2.465587e-004	-1.677837e-001
7.143192299759216e-002	8.845435e-002	-1.383984e-002	4.276292e-002	-2.912895e-002	-3.281667e-004	-1.674854e-001
7.144192299759215e-002	8.332333e-002	-1.749908e-002	5.557266e-002	-3.826552e-002	-3.771140e-004	-1.671218e-001
7.145192299759215e-002	7.687897e-002	-2.088250e-002	6.749950e-002	-4.679154e-002	-3.903703e-004	-1.667268e-001
7.146192299759215e-002	6.922564e-002	-2.393953e-002	7.835922e-002	-5.457361e-002	-3.671402e-004	-1.663364e-001
7.147192299759214e-002	6.048578e-002	-2.662377e-002	8.798429e-002	-6.149098e-002	-3.089051e-004	-1.659861e-001
7.148192299759214e-002	5.079776e-002	-2.889344e-002	9.622606e-002	-6.743705e-002	-2.193276e-004	-1.657089e-001
7.149192299759213e-002	4.031364e-002	-3.071203e-002	1.029565e-001	-7.232074e-002	-1.040232e-004	-1.655335e-001
7.150192299759213e-002	2.919693e-002	-3.204903e-002	1.080700e-001	-7.606736e-002	2.978611e-005	-1.654818e-001
7.151192299759213e-002	1.762032e-002	-3.288069e-002	1.114849e-001	-7.861945e-002	1.737162e-004	-1.655683e-001
7.152192299759212e-002	5.763849e-003	-3.319130e-002	1.131455e-001	-7.993744e-002	3.187775e-004	-1.657986e-001
7.153192299759212e-002	-6.188870e-003	-3.297260e-002	1.130217e-001	-8.000004e-002	4.558173e-004	-1.661694e-001
7.154192299759211e-002	-1.805296e-002	-3.222429e-002	1.111101e-001	-7.880457e-002	5.761249e-004	-1.666684e-001
7.155192299759211e-002	-2.964164e-002	-3.095779e-002	1.074376e-001	-7.636716e-002	6.721772e-004	-1.672755e-001
7.156192299759211e-002	-4.077151e-002	-2.919376e-002	1.020597e-001	-7.272303e-002	7.379274e-004	-1.679634e-001
7.157192299759210e-002	-5.126658e-002	-2.696044e-002	9.505811e-002	-6.792623e-002	7.691507e-004	-1.687001e-001
7.158192299759210e-002	-6.095899e-002	-2.429543e-002	8.654237e-002	-6.204915e-002	7.638421e-004	-1.694500e-001
7.159192299759210e-002	-6.969248e-002	-2.124419e-002	7.664765e-002	-5.518194e-002	7.223104e-004	-1.701770e-001
7.160192299759209e-002	-7.732539e-002	-1.785882e-002	6.553243e-002	-4.743140e-002	6.471642e-004	-1.708464e-001
7.161192299759209e-002	-8.373331e-002	-1.419682e-002	5.337584e-002	-3.891950e-002	5.431479e-004	-1.714269e-001
7.162192299759208e-002	-8.881162e-002	-1.031958e-002	4.037427e-002	-2.978152e-002	4.168377e-004	-1.718931e-001
7.163192299759208e-002	-9.247752e-002	-6.291027e-003	2.673778e-002	-2.016381e-002	2.762194e-004	-1.722265e-001
7.164192299759208e-002	-9.467173e-002	-2.176200e-003	1.268606e-002	-1.022117e-002	1.301740e-004	-1.724174e-001
7.165192299759207e-002	-9.535954e-002	1.959880e-003	-1.555517e-003	-1.140140e-004	-1.208967e-005	-1.724647e-001
7.166192299759207e-002	-9.453140e-002	6.053267e-003	-1.575999e-002	9.994643e-003	-1.416218e-004	-1.723765e-001
7.167192299759206e-002	-9.220280e-002	1.004186e-002	-2.970257e-002	1.994219e-002	-2.502955e-004	-1.721696e-001
7.168192299759206e-002	-8.841368e-002	1.386602e-002	-4.316428e-002	2.956939e-002	-3.313148e-004	-1.718678e-001
7.169192299759206e-002	-8.322737e-002	1.746905e-002	-5.593513e-002	3.872318e-002	-3.796334e-004	-1.715014e-001
7.170192299759205e-002	-7.672901e-002	2.079758e-002	-6.781711e-002	4.725913e-002	-3.922615e-004	-1.711042e-001
7.171192299759205e-002	-6.902385e-002	2.380189e-002	-7.862671e-002	5.504373e-002	-3.684441e-004	-1.707121e-001
7.172192299759204e-002	-6.023511e-002	2.643638e-002	-8.819725e-002	6.195620e-002	-3.097005e-004	-1.703607e-001
7.173192299759204e-002	-5.050189e-002	2.866005e-002	-9.638088e-002	6.789009e-002	-2.197260e-004	-1.700830e-001
7.174192299759204e-002	-3.997694e-002	3.043706e-002	-1.030505e-001	7.275451e-002	-1.041618e-004	-1.699073e-001
7.175192299759203e-002	-2.882438e-002	3.173753e-002	-1.081015e-001	7.647508e-002	2.975287e-005	-1.698555e-001
7.176192299759203e-002	-1.721742e-002	3.253824e-002	-1.114530e-001	7.899477e-002	1.736261e-004	-1.699419e-001
7.177192299759203e-002	-5.336587e-003	3.282398e-002	-1.130504e-001	8.027448e-002	3.184899e-004	-1.701719e-001
7.178192299759202e-002	6.634155e-003	3.258684e-002	-1.128646e-001	8.029351e-002	4.551847e-004	-1.705423e-001
7.179192299759202e-002	1.850964e-002	3.182684e-002	-1.108931e-001	7.904985e-002	5.749827e-004	-1.710404e-001
7.180192299759201e-002	3.010288e-002	3.055557e-002	-1.071637e-001	7.656036e-002	6.704290e-004	-1.716460e-001
7.181192299759201e-002	4.123037e-002	2.879382e-002	-1.017328e-001	7.286105e-002	7.355310e-004	-1.723319e-001
7.182192299759201e-002	5.171615e-002	2.656982e-002	-9.468301e-002	6.800682e-002	7.660850e-004	-1.730658e-001
7.183192299759200e-002	6.139246e-002	2.392104e-002	-8.612464e-002	6.207100e-002	7.601270e-004	-1.738123e-001
7.184192299759200e-002	7.010327e-002	2.089273e-002	-7.619359e-002	5.514466e-002	7.180064e-004	-1.745354e-001
7.185192299759199e-002	7.770728e-002	1.753663e-002	-6.504893e-002	4.733553e-002	6.423686e-004	-1.752002e-001
7.186192299759199e-002	8.408052e-002	1.390978e-002	-5.287029e-002	3.876656e-002	5.379888e-004	-1.757758e-001
7.187192299759199e-002	8.911891e-002	1.007301e-002	-3.985444e-002	2.957398e-002	4.114663e-004	-1.762366e-001
7.188192299759198e-002	9.274033e-002	6.089577e-003	-2.621168e-002	1.990502e-002	2.708000e-004	-1.765647e-001
7.189192299759198e-002	9.488622e-002	2.023787e-003	-1.216179e-002	9.915316e-003	1.248741e-004	-1.767502e-001
7.190192299759197e-002	9.552269e-002	-2.060164e-003	2.069905e-003	-2.339446e-004	-1.711012e-005	-1.767923e-001
7.191192299759197e-002	9.464103e-002	-6.099195e-003	1.625663e-002	-1.037907e-002	-1.462206e-004	-1.766994e-001
7.192192299759197e-002	9.225761e-002	-1.003210e-002	3.017392e-002	-2.035687e-002	-2.543569e-004	-1.764881e-001
7.193192299759196e-002	8.841330e-002	-1.380017e-002	4.360324e-002	-3.000767e-002	-3.347566e-004	-1.761826e-001
7.194192299759196e-002	8.317228e-002	-1.734759e-002	5.633518e-002	-3.917804e-002	-3.824118e-004	-1.758130e-001
7.195192299759196e-002	7.662059e-002	-2.062188e-002	6.817237e-002	-4.772333e-002	-3.943738e-004	-1.754133e-001
7.196192299759195e-002	6.886429e-002	-2.357417e-002	7.893205e-002	-5.550993e-002	-3.699280e-004	-1.750194e-001
7.197192299759195e-002	6.002738e-002	-2.615966e-002	8.844831e-002	-6.241708e-002	-3.106319e-004	-1.746668e-001
7.198192299759194e-002	5.024971e-002	-2.833808e-002	9.657420e-002	-6.833842e-002	-2.202138e-004	-1.743883e-001
7.199192299759194e-002	3.968469e-002	-3.007429e-002	1.031835e-001	-7.318328e-002	-1.043408e-004	-1.742123e-001
7.200192299759194e-002	2.849704e-002	-3.133899e-002	1.081725e-001	-7.687762e-002	2.972993e-005	-1.741604e-001
7.201192299759193e-002	1.686047e-002	-3.210951e-002	1.114614e-001	-7.936481e-002	1.735986e-004	-1.742467e-001
7.202192299759193e-002	4.955973e-003	-3.237109e-002	1.129963e-001	-8.060624e-002	3.183178e-004	-1.744767e-001
7.203192299759192e-002	-7.032128e-003	-3.211618e-002	1.127493e-001	-8.058183e-002	4.547206e-004	-1.748466e-001
7.204192299759192e-002	-1.891839e-002	-3.134510e-002	1.107186e-001	-7.929017e-002	5.740621e-004	-1.753441e-001
7.205192299759192e-002	-3.051565e-002	-3.006963e-002	1.069332e-001	-7.674889e-002	6.689535e-004	-1.759485e-001
7.206192299759191e-002	-4.164030e-002	-2.831063e-002	1.014501e-001	-7.299477e-002	7.334562e-004	-1.766326e-001
7.207192299759191e-002	-5.211641e-002	-2.609634e-002	9.435301e-002	-6.808358e-002	7.633859e-004	-1.773641e-001
7.208192299759191e-002	-6.177633e-002	-2.346409e-002	8.575285e-002	-6.208954e-002	7.568192e-004	-1.781076e-001
7.209192299759190e-002	-7.046427e-002	-2.045891e-002	7.578625e-002	-5.510464e-002	7.141446e-004	-1.788271e-001
7.210192299759190e-002	-7.803927e-002	-1.713217e-002	6.461288e-002	-4.723757e-002	6.380433e-004	-1.794878e-001
7.211192299759189e-002	-8.437781e-002	-1.354048e-002	5.241287e-002	-3.861222e-002	5.333208e-004	-1.800589e-001
7.212192299759189e-002	-8.937640e-002	-9.744077e-003	3.938335e-002	-2.936572e-002	4.065984e-004	-1.805150e-001
7.213192299759189e-002	-9.295353e-002	-5.805576e-003	2.573483e-002	-1.964622e-002	2.658879e-004	-1.808382e-001
7.214192299759188e-002	-9.505139e-002	-1.788532e-003	1.168719e-002	-9.610173e-003	1.200763e-004	-1.810188e-001
7.215192299759188e-002	-9.563689e-002	2.243665e-003	-2.534285e-003	5.804835e-004	-2.164285e-005	-1.810563e-001
7.216192299759187e-002	-9.470215e-002	6.228795e-003	-1.670303e-002	1.076139e-002	-1.503548e-004	-1.809590e-001
7.217192299759187e-002	-9.226445e-002	1.010654e-002	-3.059490e-002	2.076880e-002	-2.579854e-004	-1.807438e-001
7.218192299759187e-002	-8.836551e-002	1.381909e-002	-4.399181e-002	3.044258e-002	-3.378050e-004	-1.804350e-001
7.219192299759186e-002	-8.307040e-002	1.731153e-002	-5.668490e-002	3.962897e-002	-3.848432e-004	-1.800627e-001
7.220192299759186e-002	-7.646602e-002	2.053224e-002	-6.847746e-002	4.818311e-002	-3.961912e-004	-1.796608e-001
7.221192299759185e-002	-6.865926e-002	2.343321e-002	-7.918745e-002	5.597128e-002	-3.711741e-004	-1.792654e-001
7.222192299759185e-002	-5.977489e-002	2.597040e-002	-8.864979e-002	6.287272e-002	-3.113860e-004	-1.789117e-001
7.223192299759185e-002	-4.995348e-002	2.810428e-002	-9.671836e-002	6.878122e-002	-2.205868e-004	-1.786327e-001
7.224192299759184e-002	-3.934908e-002	2.980039e-002	-1.032678e-001	7.360631e-002	-1.044686e-004	-1.784563e-001
7.225192299759184e-002	-2.812699e-002	3.103001e-002	-1.081954e-001	7.727428e-002	2.969533e-005	-1.784043e-001
7.226192299759184e-002	-1.646148e-002	3.177100e-002	-1.114222e-001	7.972889e-002	1.734981e-004	-1.784906e-001
7.227192299759183e-002	-4.533940e-003	3.200905e-002	-1.128953e-001	8.093208e-002	3.180140e-004	-1.787203e-001
7.228192299759183e-002	7.470939e-003	3.173698e-002	-1.125877e-001	8.086431e-002	4.540699e-004	-1.790898e-001
7.229192299759182e-002	1.936745e-002	3.095536e-002	-1.104987e-001	7.952482e-002	5.729051e-004	-1.795864e-001
7.230192299759182e-002	3.096824e-002	2.967617e-002	-1.066579e-001	7.693199e-002	6.671976e-004	-1.801893e-001
7.231192299759182e-002	4.208964e-002	2.792037e-002	-1.011235e-001	7.312340e-002	7.310625e-004	-1.808713e-001
7.232192299759181e-002	5.255571e-002	2.571614e-002	-9.397978e-002	6.815566e-002	7.603359e-004	-1.816001e-001
7.233192299759181e-002	6.219896e-002	2.310072e-002	-8.533859e-002	6.210386e-002	7.531351e-004	-1.823403e-001
7.234192299759180e-002	7.086382e-002	2.011887e-002	-7.533717e-002	5.506093e-002	7.098880e-004	-1.830558e-001
7.235192299759180e-002	7.840969e-002	1.682163e-002	-6.413581e-002	4.713650e-002	6.333116e-004	-1.837120e-001
7.236192299759180e-002	8.471351e-002	1.326513e-002	-5.191510e-002	3.845538e-002	5.282412e-004	-1.842782e-001
7.237192299759179e-002	8.967233e-002	9.509051e-003	-3.887252e-002	2.915565e-002	4.013199e-004	-1.847291e-001
